time,angle 1,velocity 1,angle 2,velocity 2,torque 1,torque 2
36.800000000000004,0.9951193817807177,0.0010208362468185138,-1.000003188922882,-0.0002884046396313521,12.860885481272177,-3.4344771325254753
36.81,0.9951275202286877,0.0010187635387567243,-1.0000031843912278,-0.00028869231490670966,12.86102011423896,-3.4344770421046196
36.82,0.9951356451872365,0.0010181406247208233,-1.0000031798714324,-0.00028840218608549065,12.86102011423896,-3.4344770421046196
36.83,0.99514375668987,0.0010160747384594052,-1.0000031753490588,-0.000288688915612357,12.86115429802992,-3.4344769519515146
36.84,0.9951518547471692,0.0010154538124585296,-1.0000031708385264,-0.0002883997449700532,12.86115429802992,-3.4344769519515146
36.85,0.9951599393925316,0.0010133947259679543,-1.0000031663254456,-0.0002886855317907278,12.861288034135848,-3.434476862065518
36.86,0.9951680106365062,0.0010127757819927497,-1.0000031618241882,-0.0002883973162083358,12.861288034135848,-3.434476862065518
36.87,0.9951760685123827,0.0010107234733119372,-1.000003157320412,-0.0002886821633562885,12.861421324042631,-3.434476772445989
36.88,0.9951841130306782,0.0010101065053723858,-1.0000031528284414,-0.00028839489972999426,12.861421324042631,-3.434476772445989
36.89,0.9951921442245747,0.001008060952608268,-1.0000031483339813,-0.0002886788102299719,12.861554169231274,-3.434476683092282
36.9,0.9952001621045572,0.0010074459547265225,-1.0000031438513088,-0.0002883924954608548,12.861554169231274,-3.434476683092282
36.910000000000004,0.9952081667037007,0.0010054071360548597,-1.000003139366176,-0.0002886754723295598,12.861686571177929,-3.4344765940037516
36.92,0.9952161580324583,0.0010047941022718317,-1.0000031348928125,-0.0002883901033318605,12.861686571177929,-3.4344765940037516
36.93,0.9952241361237982,0.0010027619959337177,-1.0000031304170174,-0.0002886721495726718,12.861818531353885,-3.434476505179758
36.94,0.9952321009881417,0.0010021509203051143,-1.0000031259529738,-0.0002883877232696475,12.861818531353885,-3.434476505179758
36.95,0.9952400526583505,0.0010001255046126918,-1.000003121486527,-0.00028866884188216105,12.861950051225609,-3.434476416619652
36.96,0.9952479911448141,0.0009995163812100828,-1.0000031170318138,-0.00028838535520606817,12.861950051225609,-3.434476416619652
36.97,0.9952559164802881,0.0009974976345394208,-1.0000031125747255,-0.0002886655491750367,12.862081132254739,-3.4344763283227895
36.980000000000004,0.9952638286751304,0.0009968904574510398,-1.0000031081293523,-0.00028838299906882686,12.862081132254739,-3.4344763283227895
36.99,0.9952717277619907,0.0009948783582480504,-1.0000031036816321,-0.00028866227137328427,12.862211775898118,-3.434476240288532
37.0,0.9952796137511954,0.0009942731215751245,-1.0000030992456086,-0.00028838065478656896,12.862211775898118,-3.434476240288532
37.01,0.9952874866752887,0.0009922676483518713,-1.000003094807266,-0.00028865900839581185,12.8623419836078,-3.434476152516244
37.02,0.9952953465445655,0.0009916643462148777,-1.0000030903806016,-0.0002883783222934219,12.8623419836078,-3.434476152516244
37.03,0.9953031933914648,0.0009896654775502067,-1.0000030859516458,-0.00028865576016838643,12.86247175683107,-3.4344760650052657
37.04,0.9953110272262502,0.0009890641040818922,-1.0000030815343495,-0.00028837600151738975,12.86247175683107,-3.4344760650052657
37.050000000000004,0.9953188480812557,0.0009870718186223376,-1.0000030771147888,-0.0002886525266088118,12.862601097010451,-3.434475977754967
37.06,0.9953266559667139,0.0009864723679737267,-1.000003072706869,-0.00028837369239116716,12.862601097010451,-3.434475977754967
37.07,0.995334450914854,0.0009844866444294325,-1.000003068296712,-0.00028864930763843684,12.86273000558373,-3.4344758907647184
37.08,0.9953422329358773,0.0009838891107661568,-1.0000030638981772,-0.0002883713948458854,12.86273000558373,-3.4344758907647184
37.09,0.9953500020619092,0.0009819099279172034,-1.000003059497432,-0.00028864610318573214,12.86285848398397,-3.4344758040338577
37.1,0.9953577583031197,0.0009813143054207764,-1.0000030551082901,-0.0002883691088165425,12.86285848398397,-3.4344758040338577
37.11,0.9953655016915302,0.000979341642109818,-1.0000030507169644,-0.0002886429131688512,12.862986533639512,-3.4344757175617566
37.12,0.9953732322372798,0.0009787479249769946,-1.0000030463372231,-0.00028836683423248645,12.862986533639512,-3.4344757175617566
37.13,0.9953809499722862,0.0009767817601159842,-1.0000030419553245,-0.00028863973751477894,12.863114155974012,-3.4344756313477753
37.14,0.9953886549066578,0.0009761899425592302,-1.000003037584991,-0.0002883645710298299,12.863114155974012,-3.4344756313477753
37.15,0.9953963470722089,0.0009742302551222163,-1.0000030332125265,-0.00028863657614540476,12.86324135240645,-3.4344755453912708
37.160000000000004,0.995404026479017,0.0009736403313705134,-1.000003028851608,-0.00028836231914074916,12.86324135240645,-3.4344755453912708
37.17,0.9954116931587935,0.0009716871004000233,-1.0000030244885842,-0.0002886334289871853,12.863368124351124,-3.4344754596916114
37.18,0.9954193471215852,0.0009710990646949456,-1.0000030201370875,-0.0002883600784981245,12.863368124351124,-3.4344754596916114
37.19,0.9954269883990009,0.0009691522692975691,-1.000003015783511,-0.0002886302959637389,12.863494473217704,-3.434475374248149
37.2,0.9954346170010566,0.0009685661158999177,-1.0000030114414422,-0.0002883578490388022,12.863494473217704,-3.434475374248149
37.21,0.9954422329592589,0.0009666257352477234,-1.0000030070973192,-0.0002886271770016244,12.863620400411204,-3.4344752890602637
37.22,0.9954498362835933,0.000966041458429954,-1.0000030027646845,-0.0002883556306958909,12.863620400411204,-3.4344752890602637
37.230000000000004,0.9954574270054642,0.0009641074717604524,-1.0000029984300207,-0.0002886240720288666,12.863745907332033,-3.434475204127303
37.24,0.9954650051348267,0.0009635250658133789,-1.000002994106826,-0.000288353423408385,12.863745907332033,-3.434475204127303
37.25,0.9954725707029836,0.000961597452426605,-1.0000029897816274,-0.0002886209809693745,12.863870995375988,-3.434475119448634
37.26,0.9954801237198594,0.0009610169116554248,-1.0000029854678782,-0.00028835122710865366,12.863870995375988,-3.434475119448634
37.27,0.9954876642166558,0.0009590956509193334,-1.0000029811521498,-0.00028861790375230386,12.86399566593428,-3.434475035023615
37.28,0.9954951922032669,0.0009585169696447906,-1.000002976847851,-0.00028834904173414937,12.86399566593428,-3.434475035023615
37.29,0.9955027077107932,0.0009566020409883663,-1.0000029725415978,-0.00028861484030062425,12.864119920393527,-3.434474950851631
37.300000000000004,0.9955102107490987,0.000956025213546838,-1.0000029682467546,-0.0002883468672213907,12.864119920393527,-3.434474950851631
37.31,0.9955177013491833,0.0009541165964654549,-1.0000029639499812,-0.00028861179054836416,12.864243760135814,-3.4344748669320317
37.32,0.9955251795208806,0.0009535416172065124,-1.0000029596645983,-0.00028834470350757045,12.864243760135814,-3.4344748669320317
37.33,0.9955326452950901,0.0009516392912591595,-1.000002955377309,-0.0002886087544205959,12.86436718653866,-3.43447478326418
37.34,0.9955400986816154,0.0009510661545509752,-1.0000029511013906,-0.00028834255053148284,12.86436718653866,-3.43447478326418
37.35,0.9955475397112559,0.000949170099360232,-1.0000029468235898,-0.0002886057318471142,12.86449020097506,-3.4344746998474562
37.36,0.9955549683937852,0.0009485987995827294,-1.00000294255714,-0.0002883404082290381,12.86449020097506,-3.4344746998474562
37.37,0.9955623847599029,0.0009467089948349292,-1.0000029382888314,-0.00028860272275677375,12.864612804813492,-3.434474616681213
37.38,0.9955697888193528,0.0009461395263868764,-1.0000029340318537,-0.00028833827654102225,12.864612804813492,-3.434474616681213
37.39,0.9955771806027349,0.0009442559518318807,-1.000002929773041,-0.00028859972707986746,12.864734999417925,-3.4344745337648312
37.4,0.9955845601197632,0.0009436883091234681,-1.0000029255255392,-0.00028833615540380916,12.864734999417925,-3.4344745337648312
37.410000000000004,0.9955919274009385,0.0009418109445751663,-1.0000029212762256,-0.00028859674474699293,12.864856786147847,-3.434474451097667
37.42,0.995599282455945,0.000941245122034562,-1.0000029170382028,-0.0002883340447590897,12.864856786147847,-3.434474451097667
37.43,0.9956066253151848,0.0009393739473672732,-1.0000029127983912,-0.00028859377568591656,12.864978166358275,-3.434474368679097
37.44,0.9956139559883125,0.0009388099394369321,-1.0000029085698503,-0.0002883319445433457,12.864978166358275,-3.434474368679097
37.45,0.9956212745056314,0.0009369449345916549,-1.0000029043395435,-0.00028859081983050624,12.865099141399758,-3.434474286508493
37.46,0.9956285808767666,0.0009363827357289698,-1.0000029001204873,-0.00028832985470000075,12.865099141399758,-3.434474286508493
37.47,0.9956358751319234,0.0009345238807056497,-1.000002895899688,-0.0002885878771108345,12.865219712618408,-3.4344742045852197
37.480000000000004,0.9956431572806971,0.0009339634853840651,-1.000002891690119,-0.0002883277751682556,12.865219712618408,-3.4344742045852197
